src_owner,src_scope,src_macrophase,src_target,src_landingzone,src_securityzone,src_implementationzone,src_component,src_component_instance,src_container,src_hosting,src_endpoints,src_provider,src_securityarea,dst_owner,dst_scope,dst_macrophase,dst_target,dst_landingzone,dst_securityzone,dst_implementationzone,dst_component,dst_component_instance,dst_container,dst_hosting,dst_endpoints,dst_provider,dst_securityarea,svc_owner,svc_scope,svc_name,svc_protocol,svc_port,svc_justification,svc_securityarea,dep_owner,dep_scope,dep_name,dep_genericsource,dep_generictarget,dep_justification,dep_securityarea,security_status,rule,servicenow,
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCACS1T Server, False, False, 172.25.7.242/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCCT3P Server, False, False, 172.25.78.14/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCCT4C Server, False, False, 172.17.234.80/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCCT4P Server, False, False, 172.25.78.18/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCCT4T Server, False, False, 172.25.7.242/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCCT6T Server, False, False, 172.25.7.243/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCE2ET Server, False, False, 172.25.7.242/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFCCO, ControlM, RND, rnd-we, rnd-we-hub-net, TechnicalZone, , ControlM Server, CTLM-DEV-PRIMARY-00 Server, False, False, 10.56.128.0/26 , Microsoft - Azure, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCACS1D Server, False, False, 172.25.7.243/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCACS1P Server, False, False, 172.25.78.19/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCACS1T Server, False, False, 172.25.7.242/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCCT3P Server, False, False, 172.25.78.14/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCCT4C Server, False, False, 172.17.234.80/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCCT4P Server, False, False, 172.25.78.18/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCCT4T Server, False, False, 172.25.7.242/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCCT6T Server, False, False, 172.25.7.243/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFCCO, ControlM, PRD, Legacy DC Erding, ENF - Erding, app, , ControlM Server, MUCE2ET Server, False, False, 172.25.7.242/32 , Amadeus, BackLog, DACFCCO, ControlM, Server ping, Icmp, , Control-M agent needs to ping Control-M server, BackLog, DACFCCO, ControlM, Agent ping Server, True, True, Agents send job status to servers, BackLog, False, , , 
OAWSSRE, 1A4DEV, TST, tst-we, amacp-tst-we-cur-01-net-01, app, , AKM, AKM_AZ, True, False, 10.56.220.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, MariaDB ERD Service, Tcp, 30436, Needed to access to MariaDB, BackLog, OAWSSRE, 1A4DEV, AKM component to MariaDB ERD, False, False, AKM needs to access MariaDB ERD, BackLog, False, , , 
OAWSSRE, 1A4DEV, TST, tst-we, amacp-tst-we-cur-01-net-01, app, , AKM, AKM_AZ, True, False, 10.56.220.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, PRD, Internet, Internet, internet, , Internet URL, URLs for Apigee SaaS and docusign, False, False, amadeus-dev-test.apigee.net api.enterprise.apigee.com demo.docusign.net packages.drupal.org , External 1A, BackLog, OICSAUTG, InternetURL, url, Tcp, 1-20  22  24-109  112-136  138  140-142  144-160  162-388  390-444  446-512  515-2048  2050-65535, Generic url service for external http access. To be used only with http/https protocol (URLlist / URLcategory), BackLog, OAWSSRE, 1A4DEV, AKM to Apigee SaaS internet, False, False, AKM to connect apigee SaaS, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSECPIM1, CyberArk, PRD, Legacy DC Erding, ENF - Erding, app, , CyberArk, CyberArk PRD - CPM, False, False, 172.30.149.11/32 172.30.149.12/32 172.30.149.13/32 , Amadeus, BackLog, OSECPIM1, CyberArk, cyberark_port, Tcp, 22  443, CyberArk port, BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to CyberArk PRD - CPM, True, False, This is to use cyberkark for password rotation, BackLog, True, Generated from Matrix Internal app app, , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSECPIM1, CyberArk, PRD, Legacy DC Erding, ENF - Erding, app, , CyberArk, CyberArk PRD - CPM, False, False, 172.30.149.11/32 172.30.149.12/32 172.30.149.13/32 , Amadeus, BackLog, OSECPIM1, CyberArk, cyberark_port, Tcp, 22  443, CyberArk port, BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to CyberArk PRD - CPM, True, False, This is to use cyberkark for password rotation, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSECPIM1, CyberArk, PRD, Legacy DC Erding, ENF - Erding, app, , CyberArk, CyberArk PRD - CPM, False, False, 172.30.149.11/32 172.30.149.12/32 172.30.149.13/32 , Amadeus, BackLog, OSECPIM1, CyberArk, cyberark_port, Tcp, 22  443, CyberArk port, BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to CyberArk PRD - CPM, True, False, This is to use cyberkark for password rotation, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSECPIM1, CyberArk, PRD, Legacy DC Erding, ENF - Erding, app, , CyberArk, CyberArk PRD - CPM, False, False, 172.30.149.11/32 172.30.149.12/32 172.30.149.13/32 , Amadeus, BackLog, OSECPIM1, CyberArk, cyberark_port, Tcp, 22  443, CyberArk port, BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to CyberArk PRD - CPM, True, False, This is to use cyberkark for password rotation, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSECPIM1, CyberArk, PRD, Legacy DC Erding, ENF - Erding, anz, , CyberArk, CyberArk PRD, False, False, 172.25.136.0/24 , Amadeus, BackLog, OSECPIM1, CyberArk, cyberark_port, Tcp, 22  443, CyberArk port, BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to CyberArk-PRD, True, False, This is to use cyberkark for password rotation, BackLog, True, Generic Infra rule Exception Cnx from APP PRD to CyberArk PRD Legacy, Generic Infra rule 31-app-prd, 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSECPIM1, CyberArk, PRD, Legacy DC Erding, ENF - Erding, anz, , CyberArk, CyberArk PRD, False, False, 172.25.136.0/24 , Amadeus, BackLog, OSECPIM1, CyberArk, cyberark_port, Tcp, 22  443, CyberArk port, BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to CyberArk-PRD, True, False, This is to use cyberkark for password rotation, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSECPIM1, CyberArk, PRD, Legacy DC Erding, ENF - Erding, anz, , CyberArk, CyberArk PRD, False, False, 172.25.136.0/24 , Amadeus, BackLog, OSECPIM1, CyberArk, cyberark_port, Tcp, 22  443, CyberArk port, BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to CyberArk-PRD, True, False, This is to use cyberkark for password rotation, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSECPIM1, CyberArk, PRD, Legacy DC Erding, ENF - Erding, anz, , CyberArk, CyberArk PRD, False, False, 172.25.136.0/24 , Amadeus, BackLog, OSECPIM1, CyberArk, cyberark_port, Tcp, 22  443, CyberArk port, BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to CyberArk-PRD, True, False, This is to use cyberkark for password rotation, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, PRD, Internet, Internet, internet, , Internet URL, Palo Alto URL for Cortex, False, False, ch-amadeus-prod.traps.paloaltonetworks.com distributions.traps.paloaltonetworks.com , External 1A, BackLog, OICSAUTG, InternetURL, url, Tcp, 1-20  22  24-109  112-136  138  140-142  144-160  162-388  390-444  446-512  515-2048  2050-65535, Generic url service for external http access. To be used only with http/https protocol (URLlist / URLcategory), BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to Palo Alto URL for Cortex, True, False, This is to use backup solution Filerecovery, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, PRD, Internet, Internet, internet, , Internet URL, Palo Alto URL for Cortex, False, False, ch-amadeus-prod.traps.paloaltonetworks.com distributions.traps.paloaltonetworks.com , External 1A, BackLog, OICSAUTG, InternetURL, url, Tcp, 1-20  22  24-109  112-136  138  140-142  144-160  162-388  390-444  446-512  515-2048  2050-65535, Generic url service for external http access. To be used only with http/https protocol (URLlist / URLcategory), BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to Palo Alto URL for Cortex, True, False, This is to use backup solution Filerecovery, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, PRD, Internet, Internet, internet, , Internet URL, Palo Alto URL for Cortex, False, False, ch-amadeus-prod.traps.paloaltonetworks.com distributions.traps.paloaltonetworks.com , External 1A, BackLog, OICSAUTG, InternetURL, url, Tcp, 1-20  22  24-109  112-136  138  140-142  144-160  162-388  390-444  446-512  515-2048  2050-65535, Generic url service for external http access. To be used only with http/https protocol (URLlist / URLcategory), BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to Palo Alto URL for Cortex, True, False, This is to use backup solution Filerecovery, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, PRD, Internet, Internet, internet, , Internet URL, Palo Alto URL for Cortex, False, False, ch-amadeus-prod.traps.paloaltonetworks.com distributions.traps.paloaltonetworks.com , External 1A, BackLog, OICSAUTG, InternetURL, url, Tcp, 1-20  22  24-109  112-136  138  140-142  144-160  162-388  390-444  446-512  515-2048  2050-65535, Generic url service for external http access. To be used only with http/https protocol (URLlist / URLcategory), BackLog, OSX02WIN OSTFOP, OSCVMM, All Linux to Palo Alto URL for Cortex, True, False, This is to use backup solution Filerecovery, BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, DACFDCT, ServiceNow, PRD, prd-ne, amacp-prd-ne-gob-net-01, tnz, , MID IAAS, MID-IaaS-GOB PRD, False, False, 10.60.102.32/27 , Microsoft - Azure, ServiceNow, DACFDCT, ServiceNow, snow_mid_443, Tcp, 443, Inbound access from ACC agents, ServiceNow, OSX02WIN OSTFOP, OSCVMM, All Linux to SNOW_Gob_Mid_Server, True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, DACFDCT, ServiceNow, PRD, prd-ne, amacp-prd-ne-gob-net-01, tnz, , MID IAAS, MID-IaaS-GOB PRD, False, False, 10.60.102.32/27 , Microsoft - Azure, ServiceNow, DACFDCT, ServiceNow, snow_mid_443, Tcp, 443, Inbound access from ACC agents, ServiceNow, OSX02WIN OSTFOP, OSCVMM, All Linux to SNOW_Gob_Mid_Server, True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD PRD DMZ, False, False, 172.24.174.11/32 172.24.174.37/32 172.24.174.40/32 , Amadeus, BackLog, DACFDCT, ServiceNow, PRD, prd-ne, amacp-prd-ne-gob-net-01, tnz, , MID IAAS, MID-IaaS-GOB PRD, False, False, 10.60.102.32/27 , Microsoft - Azure, ServiceNow, DACFDCT, ServiceNow, snow_mid_443, Tcp, 443, Inbound access from ACC agents, ServiceNow, OSX02WIN OSTFOP, OSCVMM, All Linux to SNOW_Gob_Mid_Server, True, False, , BackLog, False, , , 
OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD UAT DMZ, False, False, 172.17.35.167/32 172.17.35.210/32 , Amadeus, BackLog, DACFDCT, ServiceNow, PRD, prd-ne, amacp-prd-ne-gob-net-01, tnz, , MID IAAS, MID-IaaS-GOB PRD, False, False, 10.60.102.32/27 , Microsoft - Azure, ServiceNow, DACFDCT, ServiceNow, snow_mid_443, Tcp, 443, Inbound access from ACC agents, ServiceNow, OSX02WIN OSTFOP, OSCVMM, All Linux to SNOW_Gob_Mid_Server, True, False, , BackLog, False, , , 
DDMMARG, Argos, PRD, Legacy DC Erding, ENF - Erding, tnz, , ARGOS LOB External, ARGOS LOB external generic CDF - Impala Endpoint in cdf-cdf1 / prd rmsdsh, True, False, 172.30.187.21/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, DDMMARG, Argos, Argos Metrics Exporter (public cloud  non-ACS), Tcp, 9090  50700-50799, Argos Lob External needs to access to metrics exporters, BackLog, DDMMARG, Argos, ARGOS LOB External to ARGOS Metrics Exporter (non-ACS), True, True, , BackLog, True, Generated from Matrix External tnz app, , 
DDMMARG, Argos, PRD, Legacy DC Erding, ENF - Erding, tnz, , ARGOS LOB External, ARGOS LOB external generic CDF - Impala Endpoint in cdf-cdf1 / uat rmsdsh, True, False, 172.30.187.21/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, DDMMARG, Argos, Argos Metrics Exporter (public cloud  non-ACS), Tcp, 9090  50700-50799, Argos Lob External needs to access to metrics exporters, BackLog, DDMMARG, Argos, ARGOS LOB External to ARGOS Metrics Exporter (non-ACS), True, True, , BackLog, True, Generated from Matrix External tnz app, , 
DDMMARG, Argos, PRD, Legacy DC Erding, ENF - Erding, tnz, , ARGOS LOB External, ARGOS LOB external generic CDF - Impala Endpoint in cdf-dev01 / dev rmsdsh, True, False, 172.17.227.13/32 , Amadeus, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, DDMMARG, Argos, Argos Metrics Exporter (public cloud  non-ACS), Tcp, 9090  50700-50799, Argos Lob External needs to access to metrics exporters, BackLog, DDMMARG, Argos, ARGOS LOB External to ARGOS Metrics Exporter (non-ACS), True, True, , BackLog, True, Generated from Matrix External tnz app, , 
OAUTOPLT, AWX, PRD, prd-ne, amacp-prd-ne-gob-net-01, tnz, , AWX Tower, AWX Tower in Azure GOB PRD (ire1), True, False, 10.57.16.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, ENF - Erding, app, , MariaDB ERD, MariaDB ERD DES, False, False, 172.23.80.34/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OSX02WIN OSTFOP, OSCVMM, AWX_GOB_prd instance to all Linux, False, True, ssh connection from AWX to Linux servers, BackLog, True, Generated from Matrix External tnz app, , 
OAUTOPLT, AWX, PRD, prd-ne, amacp-prd-ne-gob-net-01, tnz, , AWX Tower, AWX Tower in Azure GOB PRD (ire1), True, False, 10.57.16.0/23 , Microsoft - Azure, BackLog, OAWSSRE, 1A4DEV, PRD, Legacy DC Erding, DMZ - Erding, dmz, , OBE PAD, OBE PAD DEV DMZ, False, False, 172.17.35.146/32 172.17.35.147/32 , Amadeus, BackLog, OSX02WIN OSTFOP, OSCVMM, ssh, Tcp, 22, , BackLog, OSX02WIN OSTFOP, OSCVMM, AWX_GOB_prd instance to all Linux, False, True, ssh connection from AWX to Linux servers, BackLog, False, , , 
